영업자시작일,업종명,업태명,업소명,소재지(도로명),소재지(지번)
2017-07-27,일반음식점,한식,국수나무답십리역점,"서울특별시 동대문구 고미술로 71, 1층 105호 (답십리동, 현대썬앤빌청계)",서울특별시 동대문구 답십리동 530-15 
2017-07-27,일반음식점,기타,89번지,"서울특별시 동대문구 이문로1길 28, 1층 (회기동)",서울특별시 동대문구 회기동 65-89 
2017-07-27,일반음식점,기타,백종원원조쌈밥,"서울특별시 동대문구 장한로22길 8, 1층 (장안동)",서울특별시 동대문구 장안동 365-2 
2018-12-03,일반음식점,중국식,당식당,"서울특별시 동대문구 경희대로3길 2, 지하1층 (회기동)",서울특별시 동대문구 회기동 36-26 
2017-08-03,일반음식점,한식,토모시비,"서울특별시 동대문구 경희대로1길 30, 1층 (회기동)",서울특별시 동대문구 회기동 60-83 
2017-08-07,일반음식점,한식,파치외대점,"서울특별시 동대문구 천장산로 36, 지하1층 (이문동)",서울특별시 동대문구 이문동 264-140 
2020-01-15,일반음식점,기타,빈스앤베리즈아카데미점,"서울특별시 동대문구 왕산로 10, 5층 (신설동)",서울특별시 동대문구 신설동 98-32 
2017-08-08,일반음식점,한식,피자나라치킨공주,"서울특별시 동대문구 장한로17길 25, 1층 (장안동)",서울특별시 동대문구 장안동 378-1 
2017-08-11,일반음식점,호프/통닭,씨에프바베큐치킨,"서울특별시 동대문구 장한로5길 28, 상가동 1층 1호 (장안동)",서울특별시 동대문구 장안동 568 
2018-07-02,일반음식점,기타,해피디쉬클럽,"서울특별시 동대문구 서울시립대로 164, 6층 (전농동, 도석프라자)",서울특별시 동대문구 전농동 152-11 
2018-05-24,일반음식점,기타,아지트케이(아지트K),"서울특별시 동대문구 회기로19길 10, 지하1층 (회기동)",서울특별시 동대문구 회기동 16-97 
2019-05-21,일반음식점,호프/통닭,오빠(OPPA's),"서울특별시 동대문구 제기로17길 31, 1층 (청량리동)",서울특별시 동대문구 청량리동 203-25 
2020-01-07,일반음식점,기타,경희회관,"서울특별시 동대문구 경희대로3길 11, 지하1층 (회기동)",서울특별시 동대문구 회기동 42-52 
2017-08-14,일반음식점,한식,홍춘천치즈닭갈비,"서울특별시 동대문구 왕산로 225, A동 1층 26호 (청량리동)",서울특별시 동대문구 청량리동 235-4 
2019-07-31,일반음식점,한식,할머니보쌈,"서울특별시 동대문구 회기로21길 26, 1층 (회기동)",서울특별시 동대문구 회기동 20-2 
2020-06-15,일반음식점,경양식,한잔해퓨전호프,"서울특별시 동대문구 장한로21길 11-13, 1층 (장안동)",서울특별시 동대문구 장안동 373-5 
2017-08-21,일반음식점,기타,편안,"서울특별시 동대문구 홍릉로1길 13, 2층 (청량리동)",서울특별시 동대문구 청량리동 773 
2017-08-22,일반음식점,한식,생선구이정식어반,"서울특별시 동대문구 답십리로30가길 32, 1층 (전농동)",서울특별시 동대문구 전농동 647-27 
2017-11-09,일반음식점,기타,노란코끼리,"서울특별시 동대문구 한빛로 26, 1층 (신설동)",서울특별시 동대문구 신설동 23 
2020-08-07,일반음식점,기타,빵샘제빵소,"서울특별시 동대문구 망우로12길 1, 1층 (휘경동)",서울특별시 동대문구 휘경동 281-57 
2017-08-30,일반음식점,한식,골목족발,"서울특별시 동대문구 회기로26길 5, 1층 (회기동)",서울특별시 동대문구 회기동 76-5 
2017-09-01,일반음식점,한식,유희정숯불고기,"서울특별시 동대문구 왕산로 270, 1층 (전농동)",서울특별시 동대문구 전농동 602-14 
2017-09-04,일반음식점,한식,더고집,"서울특별시 동대문구 전농로 48, 1층 (답십리동)",서울특별시 동대문구 답십리동 265-1 
2019-03-05,일반음식점,경양식,굿갓,"서울특별시 동대문구 회기로19길 12, 1층 (회기동)",서울특별시 동대문구 회기동 16-23 
2017-09-07,일반음식점,호프/통닭,전설의치킨(휘경주공점),"서울특별시 동대문구 한천로46길 17, 1층 (휘경동)",서울특별시 동대문구 휘경동 49-78 
2017-09-12,일반음식점,기타,더잇다,"서울특별시 동대문구 답십리로30길 56, 1층 (전농동)",서울특별시 동대문구 전농동 646-83 
2017-09-14,일반음식점,한식,재민식당,"서울특별시 동대문구 무학로27길 11, 1층 (용두동)",서울특별시 동대문구 용두동 238-66 
2018-08-31,일반음식점,한식,제일제면소 청량리역사점,"서울특별시 동대문구 왕산로 214, 3층 (전농동)",서울특별시 동대문구 전농동 547 
2019-11-28,일반음식점,기타,루데카(Rudeca),"서울특별시 동대문구 경희대로4길 79, 1층 102호 (이문동)",서울특별시 동대문구 이문동 339-1 
2017-09-18,일반음식점,한식,직화푸드,"서울특별시 동대문구 한천로46길 70-2, 장안동근린생활시설 1층 (장안동)",서울특별시 동대문구 장안동 93-32 장안동근린생활시설 
2017-09-18,일반음식점,한식,엘더키친,"서울특별시 동대문구 장한로25길 45, 1층 (장안동)",서울특별시 동대문구 장안동 389-1 
2017-09-18,일반음식점,한식,황금장어,"서울특별시 동대문구 한빛로 41, 1층 6호 (용두동)",서울특별시 동대문구 용두동 756-3 
2017-09-19,일반음식점,호프/통닭,옛날통닭,"서울특별시 동대문구 답십리로60길 78, 1층 101호 (답십리동)",서울특별시 동대문구 답십리동 2-70 
2017-09-19,일반음식점,호프/통닭,플랜트랩,"서울특별시 동대문구 장한로28가길 70, 1층 (장안동)",서울특별시 동대문구 장안동 321-14 
2017-09-19,일반음식점,호프/통닭,명쿡,"서울특별시 동대문구 사가정로 129, 1층 (전농동)",서울특별시 동대문구 전농동 38-45 
2017-09-20,일반음식점,호프/통닭,지코바,"서울특별시 동대문구 정릉천동로 58, 1층 136호 (용두동)",서울특별시 동대문구 용두동 790 
2017-09-20,일반음식점,한식,혜성돈까스,"서울특별시 동대문구 답십리로62길 18, 1층 (장안동)",서울특별시 동대문구 장안동 146-17 
2017-09-21,일반음식점,경양식,베러댄(betterthan),"서울특별시 동대문구 망우로 34, 1층 (휘경동, 진성빌딩)",서울특별시 동대문구 휘경동 317-9 
2017-09-22,일반음식점,한식,시그널커피,"서울특별시 동대문구 왕산로32길 99, 1층 (용두동)",서울특별시 동대문구 용두동 39-728 
2017-09-25,일반음식점,라이브카페,대박라이브,"서울특별시 동대문구 천호대로85길 14, 지하1층 (장안동)",서울특별시 동대문구 장안동 463-2 
2017-09-25,일반음식점,한식,종구네라운지,"서울특별시 동대문구 홍릉로1가길 9, 1층 (제기동)",서울특별시 동대문구 제기동 632-3 
2017-09-27,일반음식점,한식,인정국물떡볶이,"서울특별시 동대문구 제기로38길 15, 1층 (청량리동)",서울특별시 동대문구 청량리동 30-18 
2018-12-11,일반음식점,한식,속초매콤명태간장조림,"서울특별시 동대문구 답십리로66길 120, 1층 (장안동)",서울특별시 동대문구 장안동 183-6 
2017-10-10,일반음식점,한식,더화성옥,"서울특별시 동대문구 답십리로72길 92, 1층 (장안동)",서울특별시 동대문구 장안동 339-28 
2017-10-12,일반음식점,호프/통닭,오렌지치맥홀,"서울특별시 동대문구 한천로36길 19, 1층 (장안동)",서울특별시 동대문구 장안동 124-12 
2017-10-13,일반음식점,한식,시골밥집,"서울특별시 동대문구 장한로23길 21, 1층 (장안동)",서울특별시 동대문구 장안동 384-6 
2017-10-13,일반음식점,일식,저바다,"서울특별시 동대문구 홍릉로1길 26, 1층~2층 (청량리동)",서울특별시 동대문구 청량리동 777 
2017-10-13,일반음식점,한식,삐에로라운지,"서울특별시 동대문구 서울시립대로 36, 지하1층 (전농동)",서울특별시 동대문구 전농동 647-1 
2017-10-16,일반음식점,한식,지코바치킨,"서울특별시 동대문구 제기로 153, 지하1층 (청량리동)",서울특별시 동대문구 청량리동 38-18 
2017-10-19,일반음식점,호프/통닭,한신브이아이피(VIP)일번지포차,"서울특별시 동대문구 한빛로 25, 1층 (신설동)",서울특별시 동대문구 신설동 39-1 
2017-10-19,일반음식점,한식,계림원,"서울특별시 동대문구 회기로28길 9, 1층 (휘경동)",서울특별시 동대문구 휘경동 319-34 
2017-10-20,일반음식점,중국식,수홍,"서울특별시 동대문구 약령중앙로 43-1, 1층 (제기동)",서울특별시 동대문구 제기동 889-9 
2017-10-20,일반음식점,한식,은화수식당경희대점,"서울특별시 동대문구 경희대로4길 22, 1층 (회기동)",서울특별시 동대문구 회기동 8-5 
2017-10-23,일반음식점,한식,본추추어탕,"서울특별시 동대문구 한빛로 74, 1층 (용두동)",서울특별시 동대문구 용두동 130-18 
2020-07-06,일반음식점,한식,감악산 생소금구이,"서울특별시 동대문구 천호대로85길 82, 1층 (장안동)",서울특별시 동대문구 장안동 437-5 
2017-10-25,일반음식점,한식,차차,"서울특별시 동대문구 전농로27길 69, 1층 (전농동)",서울특별시 동대문구 전농동 558-198 
2017-10-25,일반음식점,한식,뿔발,"서울특별시 동대문구 장한로18길 88, 1층 (장안동)",서울특별시 동대문구 장안동 355-1 
2018-08-30,일반음식점,한식,무등산왕돌구이집,"서울특별시 동대문구 한천로6길 36, 1층 (장안동)",서울특별시 동대문구 장안동 409-8 
2017-10-27,일반음식점,한식,대왕동태탕,"서울특별시 동대문구 답십리로66길 99, 1층 (장안동)",서울특별시 동대문구 장안동 394-10 
2017-10-27,일반음식점,한식,낙지골,"서울특별시 동대문구 한천로 148, B동 2층 202호 (장안동)",서울특별시 동대문구 장안동 535-2 
2017-10-27,일반음식점,일식,오레노도쿄,"서울특별시 동대문구 망우로18가길 3, 지하1층 (휘경동)",서울특별시 동대문구 휘경동 286-1 휘경동근생주택 
2017-10-27,일반음식점,한식,곽만근갈비탕이야기(답십리점),"서울특별시 동대문구 천호대로 289, 상가동 2층 202,203호 (답십리동)",서울특별시 동대문구 답십리동 494-1 한일노벨리아 
2017-10-30,일반음식점,한식,천하식당,"서울특별시 동대문구 왕산로 122, 지하1층 6호, 7호, 8호, 9호 (용두동, 한방천하 용두동포스빌)",서울특별시 동대문구 용두동 788 한방천하 용두동 포스빌 
2017-10-30,일반음식점,호프/통닭,60계치킨장안점,"서울특별시 동대문구 답십리로 309, 1층 3호 (장안동)",서울특별시 동대문구 장안동 331-4 
2019-12-04,일반음식점,한식,천호낙지,"서울특별시 동대문구 왕산로37길 3, 1층 (청량리동)",서울특별시 동대문구 청량리동 770 
2018-05-31,일반음식점,한식,한방식당,"서울특별시 동대문구 왕산로 122, 지하1층 1,2,3,4호 (용두동)",서울특별시 동대문구 용두동 788 한방천하 용두동 포스빌 
2017-10-31,일반음식점,일식,모던통닭(장안동)점,"서울특별시 동대문구 장한로 166, 1층 (장안동)",서울특별시 동대문구 장안동 310-1 
2018-12-18,일반음식점,호프/통닭,블랙비어(BLACK BEER),"서울특별시 동대문구 회기로 139, 1층 (회기동)",서울특별시 동대문구 회기동 60-41 
2017-11-03,일반음식점,한식,옛날국밥,"서울특별시 동대문구 전농로19길 20, 1층 (전농동)",서울특별시 동대문구 전농동 204-220 
2017-11-06,일반음식점,한식,김말자,"서울특별시 동대문구 장한로2길 23, 1층 104호 (장안동, 광일빌딩)",서울특별시 동대문구 장안동 463-5 광일빌딩 
2019-04-01,일반음식점,한식,안,"서울특별시 동대문구 망우로18다길 27-4, 1층 (휘경동)",서울특별시 동대문구 휘경동 294-174 
2018-07-26,일반음식점,키즈카페,비지비키즈카페,"서울특별시 동대문구 답십리로 302, 4층 (장안동)",서울특별시 동대문구 장안동 335-5 
2017-11-08,일반음식점,한식,속초코다리,"서울특별시 동대문구 이문로 203, 1층 (이문동)",서울특별시 동대문구 이문동 251-5 
2020-02-28,일반음식점,한식,파델라,"서울특별시 동대문구 회기로 106, 지하1층 1호 (회기동)",서울특별시 동대문구 회기동 60-216 동일오피스텔 엠포 
2017-11-10,일반음식점,횟집,천하매점,"서울특별시 동대문구 왕산로 122, 지하1층 B10호 (용두동, 한방천하 용두동 포스빌)",서울특별시 동대문구 용두동 788 한방천하 용두동 포스빌 
2017-11-17,일반음식점,한식,쏭스핫도그,"서울특별시 동대문구 경희대로4길 29, 1층 (회기동)",서울특별시 동대문구 회기동 3-37 
2018-07-24,일반음식점,일식,기소야(아트몰링점),"서울특별시 동대문구 답십리로 288, 10층 (장안동)",서울특별시 동대문구 장안동 368-1 바우하우스 
2017-11-23,일반음식점,정종/대포집/소주방,노가리연가,"서울특별시 동대문구 전농로 48, 1층 1호 (답십리동)",서울특별시 동대문구 답십리동 265-1 
